OTU	fungi.Grass.BOGR.1	fungi.mock2	fungi.Ecotone.LATR.8	fungi.SPEGAR.PLJA.4B	fungi.SPEGAR.BOER.4A	fungi.Ecotone.PLJA.8	fungi.Ecotone.PLJA.1	fungi.SPEGAR.PLJA.3A	fungi.Grass.BOER.4	fungi.SPEGAR.ARPU.2A	fungi.SPEGAR.PLJA.2B	fungi.Grass.BOER.7	fungi.SPEGAR.BOER.1A	fungi.SPEGAR.BOGR.3B	fungi.Ecotone.LATR.5	fungi.SPEGAR.BOER.2B	fungi.Grass.PLJA.6	fungi.Shrub.LATR.8	fungi.SPEGAR.PLJA.1A	fungi.SPEGAR.BOER.4B	fungi.Grass.BOGR.7	fungi.Ecotone.BOER.4	fungi.Ecotone.BOER.7	fungi.Ecotone.PLJA.5	fungi.Ecotone.LATR.4	fungi.SPEGAR.ARPU.1A	fungi.SPEGAR.BOGR.2B	fungi.SPEGAR.BOGR.1B	fungi.SPEGAR.ARPU.1B	fungi.Grass.PLJA.5	fungi.Grass.PLJA.1	fungi.Grass.BOGR.4	fungi.SPEGAR.ARPU.4A	fungi.Ecotone.PLJA.3	fungi.Shrub.LATR.3	fungi.Grass.BOGR.5	fungi.SPEGAR.PLJA.4A	fungi.SPEGAR.BOER.2A	fungi.Ecotone.BOER.3	fungi.Ecotone.BOER.8	fungi.Ecotone.LATR.6	fungi.Grass.BOER.6	fungi.Grass.PLJA.2	fungi.Shrub.LATR.7	fungi.Shrub.LATR.5	fungi.SPEGAR.ARPU.3B	fungi.SPEGAR.BOER.1B	fungi.Grass.BOER.5	fungi.Ecotone.LATR.2	fungi.SPEGAR.BOGR.4B	fungi.Ecotone.LATR.3	fungi.SPEGAR.ARPU.2B	fungi.Shrub.LATR.6	fungi.Ecotone.BOER.2	fungi.Ecotone.LATR.7	fungi.Ecotone.PLJA.7	fungi.SPEGAR.ARPU.4B	fungi.SPEGAR.BOGR.3A	fungi.SPEGAR.PLJA.3B	fungi.Grass.BOGR.3	fungi.Shrub.LATR.2	fungi.SPEGAR.PLJA.2A	fungi.Shrub.LATR.4	fungi.Ecotone.BOER.1	fungi.Ecotone.BOER.5	fungi.Grass.PLJA.7	fungi.SPEGAR.BOER.3B	fungi.Grass.BOER.2	fungi.SPEGAR.BOGR.2A	fungi.Grass.BOGR.8	fungi.Grass.BOGR.6	fungi.Ecotone.BOER.6	fungi.Grass.PLJA.8	fungi.SPEGAR.PLJA.1B	fungi.Grass.BOGR.2	fungi.mock1	fungi.Grass.BOER.8	fungi.Grass.PLJA.3	fungi.SPEGAR.BOGR.4A	fungi.Shrub.LATR.1	fungi.SPEGAR.BOGR.1A	fungi.Grass.BOER.3	fungi.Ecotone.LATR.1	fungi.Ecotone.PLJA.6	fungi.Ecotone.PLJA.2	fungi.Grass.BOER.1	fungi.SPEGAR.BOER.3A	fungi.Ecotone.PLJA.4	fungi.Grass.PLJA.4	fungi.SPEGAR.ARPU.3A	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
OTU482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.587913028	0	9.414011763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44272663	0	0	0	0	0	0	6.438763052	0	6.637080615	0	0	0	0	0	0	0	0	0	0	0	5.096117709	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Agaricales(0.5200),f:Atheliaceae(0.4800),g:Athelia(0.4800),s:Athelia_pyriformis_SH018748.07FU(0.4800)"	Athelia	13	Pathotroph-Saprotroph-Symbiotroph	Epiphyte-Leaf Saprotroph-Lichen Parasite-Lichenized-Plant Pathogen-Wood Saprotroph	Corticioid-Thallus	NULL	Possible	Lichenized and non-lichenized taxa	b'Adams GC, Kropp BR. 1996. Mycologia 88:459-472; Carisse O, et al. 2000. Biological Control 90:31-37; Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU1422	0	0	0	0	0	0	0	0	0	0	0	5.873016268	0	0	0	0	3.642771142	0	0	3.345635613	0	0	0	0	0	0	0	0	0	3.933312687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.839050133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.537174094	0	0	0	0	0	2.737137477	6.619563536	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9500),c:Sordariomycetes(0.9500),o:Magnaporthales(0.9400),f:Magnaporthaceae(0.9400),g:Slopeiomyces(0.6800),s:Slopeiomyces_cylindrosporus_SH174124.07FU(0.6800)"	-	-	-	-	-	-	-	Unassigned	-
OTU306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.774608332	0	0	0	0	0	9.551617453	7.178723334	0	0	0	3.158941366	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71444717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.602450988	0	0	0	0	0	0	0	0	4.46993997	0	0	"d:Fungi(1.0000),p:Ascomycota(0.0200),c:Saccharomycetes(0.0200),o:Saccharomycetales(0.0200),f:Saccharomycetales_fam_Incertae_sedis(0.0200),g:Starmerella(0.0200)"	Saccharomycetales	7	Saprotroph	Undefined Saprotroph	Yeast	NULL	Possible	NULL	b'Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158'
OTU766	3.047425232	0	0	0	0	3.770316098	7.27154734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.629903889	0	0	0	0	0	0	0	0	0	0	0	0	0	6.229809237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.493060467	0	0	0	6.176236274	4.707325378	0	"d:Fungi(1.0000),p:Glomeromycota(0.6700),c:Glomeromycetes(0.6200),o:Glomerales(0.6100),f:Glomeraceae(0.6100),g:Kamienskia(0.2700),s:Kamienskia_bistrata_SH219216.07FU(0.2700)"	-	-	-	-	-	-	-	Unassigned	-
OTU580	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66345256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.193328149	0	0	0	0	0	7.568131586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44272663	0	0	0	0	0	0	0	0	0	0	0	0	0	8.265307552	0	0	0	0	0	0	0	10.15006552	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.5300),c:Dothideomycetes(0.0200),o:Lecanorales(0.0200),f:Ramalinaceae(0.0200),g:Toninia(0.0200),s:Toninia_physaroides_SH526329.07FU(0.0200)"	Toninia	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU938	0	0	0	0	0	0	0	4.902236838	0	0	0	0	0	0	0	0	0	0	6.514144075	0	0	0	0	0	0	4.710641819	5.796379902	0	3.132867017	2.048389678	0	0	0	0	0	0	7.152810557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.943025102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Glomeromycota(0.9400),c:Glomeromycetes(0.9400),o:Glomerales(0.9400),f:Glomeraceae(0.9400),g:Rhizophagus(0.8400),s:Rhizophagus_prolifer_SH215080.07FU(0.4300)"	Rhizophagus	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531'
OTU603	0	0	5.463773843	0	0	0	5.970394433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.886948081	3.964668814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.829211477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.738910829	0	0	0	0	0	0	3.287768053	0	0	0	0	0	0	0	9.040990799	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Chytridiomycota(0.3600),c:Rhizophydiomycetes(0.3300),o:Rhizophydiales(0.3300),f:Alphamycetaceae(0.2400),g:Betamyces(0.2400),s:Backusella_gigacellularis_SH464077.07FU(0.0400)"	Backusella	13	Saprotroph	Undefined Saprotroph	Sporophores	NULL	Probable	NULL	b'Walther G, et al. 2013. Persoonia 30:11-47'
OTU436	0	0	0	0	0	2.075283473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.524827526	2.194643147	0	0	12.29143564	0	0	0	0	0	0	0	0	0	8.593650821	3.330831483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.766839373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39077057	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.8400),c:Agaricomycetes(0.8300),o:Cantharellales(0.8300),f:Ceratobasidiaceae(0.8200),g:Thanatephorus(0.1900),s:Thanatephorus_cucumeris_SH174258.07FU(0.1400)"	Thanatephorus	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU973	0	0	0	4.91034963	2.985304521	0	0	0	0	2.320253439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34450668	0	0	4.535223762	0	0	0	0	0	0	0	6.916356003	0	5.471189787	0	0	0	0	0	0	4.268270536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.363326497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Mortierellomycota(0.9800),c:Mortierellomycetes(0.9400),o:Mortierellales(0.9400),f:Mortierellaceae(0.5600),g:Mortierella(0.5600),s:Mortierella_hyalina_SH180113.07FU(0.0600)"	Mortierella	13	Saprotroph-Symbiotroph	Endophyte-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Probable	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688'
OTU494	0	0	0	0	0	0	0	0	0	5.293151103	0	0	0	0	0	0	0	0	0	4.609136628	0	0	2.508322536	0	0	3.864891421	0	0	7.861388371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.211424472	0	0	8.102923147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.615386229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.4400),c:Agaricomycetes(0.2900),o:Glomerellales(0.1900),f:Plectosphaerellaceae(0.1900),g:Plectosphaerella(0.1900),s:Ramaria_botrytis_SH178395.07FU(0.0400)"	Ramaria	13	Symbiotroph	Ectomycorrhizal	Clavarioid	NULL	Possible	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 (ECM/(not ECM);Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 (pro parte); http://mycorrhizas.info/ecmf.html (ECM)'
OTU1165	0	0	0	3.373299869	0	0	0	0	0	0	0	5.35724451	0	0	0	0	0	0	0	5.562301703	0	0	0	0	0	4.665643771	0	3.423493951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.882491857	0	0	0	0	0	3.663796285	0	0	0	0	0	0	4.034603406	0	0	0	0	0	0	0	0	0	3.977323276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(1.0000),o:Tremellales(1.0000)"	-	-	-	-	-	-	-	Unassigned	-
OTU4360	2.565004248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.402639579	0	0	0	0	0	0	0	0	0	0	2.744774742	0	0	0	0	0	0	0	0	0	7.268283328	6.189256494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.068841378	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61806648	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9600),c:Sordariomycetes(0.8700),o:Sordariales(0.6900),f:Lasiosphaeriaceae(0.5500),g:Podospora(0.5500),s:Chaetomium_globosum_SH193794.07FU(0.0600)"	Chaetomium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Possible	Saprobic, acting as key decay organisms of plant materials and plant-derived commodities (Cannon & Kirk 2007); Epiphyte detection method-culture (Massimo et al. 2015); Endophyte detection method-culture (Busby et al. 2016, David et al. 2016); Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Massimo NC, et al. 2015. Microbial Ecology 70:61-76; Busby PE, et al. 2016. New Phytologist 209:1681-1692; David AS, et al. 2016. Microbial Ecology 71:912-926'
OTU874	0	0	0	0	0	0	0	0	0	3.931354171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.311343213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.358428488	0	0	0	0	4.773871559	0	0	0	0	0	0	0	0	0	0	0	0	0	6.960062828	0	3.319936722	0	3.057445428	0	0	5.066442391	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Eurotiomycetes(0.9100),o:Eurotiales(0.9000),f:Ramalinaceae(0.0300),g:Toninia(0.0300),s:Toninia_physaroides_SH526329.07FU(0.0300)"	Toninia	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU786	0	0	0	0	0	0	0	0	0	3.455194376	0	4.770001667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.206504444	0	0	0	0	0	0	2.840588477	0	0	2.502174432	3.630485737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.646548042	0	3.604258274	0	0	0	0	0	0	0	6.114010352	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Glomeromycota(0.9900),c:Glomeromycetes(0.9900),o:Glomerales(0.9900),f:Claroideoglomeraceae(0.9900),g:Claroideoglomus(0.9900),s:Claroideoglomus_drummondii_SH525644.07FU(0.9600)"	Claroideoglomus	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU805	0	7.249541371	0	0	5.361303856	0	0	0	0	0	0	4.506368769	0	0	0	2.424563657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.978980085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.636846181	0	0	0	4.519178051	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Eurotiomycetes(1.0000),o:Eurotiales(1.0000),f:Thermoascaceae(1.0000),g:Byssochlamys(1.0000),s:Byssochlamys_spectabilis_SH629140.07FU(0.6500)"	Byssochlamys	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.396964271	0	0	2.508322536	0	0	7.224255477	0	0	4.614322769	4.818176452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.211424472	0	0	7.841163294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(0.7700),o:Pleosporales(0.7700),f:Phaeosphaeriaceae(0.6100),g:Septoriella(0.5700),s:Septoriella_hirta_SH182993.07FU(0.5500)"	-	-	-	-	-	-	-	Unassigned	-
OTU1235	0	0	0	3.746676147	0	0	0	0	0	0	3.287598732	0	0	4.12490321	0	4.06888771	0	0	0	0	0	0	0	0	0	0	0	2.086116274	0	0	0	0	0	0	0	0	0	4.646043438	0	0	0	0	0	0	0	0	0	0	0	4.080644262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.301623211	0	0	0	4.260640349	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Calcarisporiellomycota(0.9900),c:Calcarisporiellomycetes(0.9900),o:Calcarisporiellales(0.9900),f:Calcarisporiellaceae(0.9900),g:Calcarisporiella(0.9900),s:Calcarisporiella_thermophila_SH029325.07FU(0.8700)"	-	-	-	-	-	-	-	Unassigned	-
OTU1301	0	0	0	0	0	5.813193212	3.408035154	0	0	0	0	0	0	0	0	0	0	0	7.216414128	0	0	0	4.693036092	0	0	2.34450668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.365837589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.190058929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.414478124	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.5400),c:Agaricomycetes(0.5100),o:Agaricales(0.1900),f:Atheliaceae(0.0900),g:Amphinema(0.0700),s:Pleurotus_agaves_SH478343.07FU(0.0400)"	Pleurotus	13	Pathotroph-Saprotroph	Endophyte-Plant Pathogen-Wood Saprotroph	Agaricoid	White Rot	Probable	This genus is known to be nematophagous, capturing and consuming nematodes.	b'James TY, et al. 2006. Nature 443:818-822; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; http://www.apsnet.org/publications/commonnames/Pages/default.aspx'
OTU210	13.59262664	0	0	2.253739166	0	0	0	0	0	2.320253439	0	0	0	0	0	0	0	0	0	0	0	1.900203627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.835484717	0	0	0	3.753538926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.76743381	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9500),c:Dothideomycetes(0.7700),o:Pleosporales(0.5200),f:Pleosporaceae(0.3200),g:Pyrenophora(0.1600),s:Pyrenophora_lolii_SH193145.07FU(0.1600)"	Pyrenophora	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU1240	0	0	0	0	0	0	0	0	0	4.583855043	0	0	0	4.12490321	0	0	0	0	4.319026332	0	0	0	2.508322536	0	0	4.569343762	0	0	5.020242636	0	0	0	0	0	0	0	0	0	0	0	0	0	3.649529488	0	0	0	0	0	0	0	0	0	0	0	0	2.78318406	0	0	0	0	0	0	0	0	0	2.445973725	0	0	3.415699106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(0.9900),p:Basidiomycota(0.6600),c:Agaricomycetes(0.6200),o:Agaricales(0.2600),f:Thelephoraceae(0.1700),g:Mallocybe(0.1000),s:Odontia_duemmeri_SH018625.07FU(0.0400)"	Odontia	13	Saprotroph	Undefined Saprotroph	Corticioid	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU4468	0	0	0	0	0	3.908553019	0	0	0	2.320253439	0	0	8.69027516	0	0	2.424563657	2.900189257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.426473364	0	0	0	3.088147767	0	0	0	0	0	0	0	0	0	0	0	2.502174432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.281173526	0	0	0	0	0	0	2.856722168	0	0	"d:Fungi(1.0000),p:Ascomycota(0.7600),c:Lecanoromycetes(0.2400),o:Lecanorales(0.2300),f:Ramalinaceae(0.2300),g:Toninia(0.2300),s:Toninia_physaroides_SH526329.07FU(0.2300)"	Toninia	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU814	0	0	0	4.44002205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.209828554	0	0	0	0	0	0	0	0	0	0	0	4.209908988	0	0	0	6.335993577	0	0	0	0	0	0	0	0	5.161687399	0	0	5.926561737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.048637225	"d:Fungi(1.0000),p:Ascomycota(0.0200),c:Dothideomycetes(0.0200),o:Pleosporales(0.0200),f:Sporormiaceae(0.0100)"	-	-	-	-	-	-	-	Unassigned	-
OTU345	0	0	0	0	0	0	0	2.338785316	0	0	0	0	0	0	0	0	0	10.09899442	0	0	0	0	0	0	0	0	0	0	0	0	0	2.744774742	0	0	0	0	0	0	0	0	0	0	0	0	8.902767338	0	0	0	0	3.6564344	0	0	9.565526348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.6600),c:Agaricomycetes(0.4900),o:Pezizales(0.1100),f:Pezizaceae(0.0900),g:Cryptococcus(0.0500),s:Delastria_supernova_SH208006.07FU(0.0400)"	Delastria	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Probable	NULL	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45'
OTU537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.946661921	0	0	2.194643147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.664578781	0	0	0	0	0	0	0	0	0	0	0	9.137975515	0	0	0	0	0	0	0	6.576085459	0	0	0	0	0	0	0	0	0	7.467726723	0	0	0	0	4.31313997	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.8000),c:Dothideomycetes(0.8000),o:Pleosporales(0.7900),f:Leptosphaeriaceae(0.3200),g:Alternaria(0.1800),s:Subplenodomus_apiicola_SH207666.07FU(0.0800)"	Subplenodomus	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.374945752	0	0	7.956471906	0	0	0	0	3.285628502	0	0	0	0	0	0	0	0	0	0	0	7.652575035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.180547473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.820519352	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.3600),c:Dothideomycetes(0.3600),o:Pleosporales(0.3400),f:Phaeosphaeriaceae(0.2500),g:Phaeosphaeria(0.1400),s:Phaeosphaeria_juncicola_SH200465.07FU(0.1400)"	Phaeosphaeria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.211630966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.988492913	0	0	0	0	0	0	0	5.889465232	3.278520744	0	0	0	2.811458532	0	0	0	0	7.220542492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.795951699	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Cantharellales(0.9900),f:Tulasnellaceae(0.9900),g:Coprinopsis(0.0100),s:Coprinopsis_vermiculifer_SH030837.07FU(0.0100)"	Coprinopsis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU1628	0	0	0	2.991840316	0	0	0	5.570575448	0	0	2.783833148	0	0	3.969807764	0	0	0	0	0	2.372452082	0	0	0	0	0	0	4.02952836	0	0	0	0	0	0	0	0	0	0	5.361525041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.666495131	0	0	0	0	0	0	0	0	0	3.977323276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41805728	0	0	0	"d:Fungi(1.0000),p:Calcarisporiellomycota(0.9600),c:Calcarisporiellomycetes(0.9600),o:Calcarisporiellales(0.9600),f:Calcarisporiellaceae(0.9600),g:Calcarisporiella(0.9600),s:Calcarisporiella_thermophila_SH216967.07FU(0.4800)"	-	-	-	-	-	-	-	Unassigned	-
OTU461	0	0	0	0	0	0	0	0	0	0	0	0	0	11.34322752	0	0	0	0	0	3.519483817	0	0	0	0	0	0	0	4.416305599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.422892866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.39833302	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9900),c:Eurotiomycetes(0.8800),o:Onygenales(0.8100),f:Onygenaceae(0.6000),g:Amauroascus(0.2400),s:Amauroascus_kuehnii_SH016784.07FU(0.1600)"	Amauroascus	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU3080	0	0	0	0	0	2.075283473	0	0	0	2.320253439	0	2.757984061	2.500620267	0	0	0	2.173999356	2.591670418	0	0	0	1.900203627	0	0	0	0	0	2.086116274	0	0	0	2.744774742	0	0	0	0	0	0	0	0	0	0	0	2.645475258	0	0	2.024802202	0	2.71444717	0	0	0	0	0	0	0	0	0	0	2.577953089	0	0	0	0	0	0	0	0	2.900601158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.057445428	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.5800),c:Agaricomycetes(0.5100),o:Agaricales(0.1500),f:Boletaceae(0.0600),g:Oudemansiella(0.0500),s:Oudemansiella_australis_SH183560.07FU(0.0400)"	Oudemansiella	13	Saprotroph	Undefined Saprotroph	Agaricoid	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
