OTU,PROTAX
OTU1104,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Arachnopezizaceae,Arachnopeziza_294,unk"
OTU1124,"Fungi,Ascomycota,Pezizomycetes"
OTU1925,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Epicoccum_8188,Epicoccum_sorghinum_544157"
OTU1981,"Fungi,Ascomycota,unk"
OTU2095,"Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces_11247,unk"
OTU2170,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,dummy_family_Acremonium,Acremonium_7028,unk"
OTU2175,"Fungi,Ascomycota,unk"
OTU2202,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala_8233,Exophiala_crusticola_501062"
OTU2230,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tricladium_10306,unk"
OTU2455,"Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia_8831,Malassezia_globosa_437919"
OTU2483,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_4363,unk"
OTU3820,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus_346,unk"
OTU4067,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4520,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria_1562,unk"
OTU4826,"Fungi,Ascomycota,unk"
OTU1746,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium_8284,unk"
OTU1777,"Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces_11247,unk"
OTU1957,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus_542406,unk"
OTU1963,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU2040,"Fungi,Ascomycota,unk"
OTU2054,"Fungi,Basidiomycota,Agaricomycetes"
OTU2076,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis_542894,unk"
OTU2100,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU2121,"Fungi,Ascomycota,unk"
OTU2130,"Fungi,Basidiomycota,Agaricomycetes"
OTU2137,"Fungi,Ascomycota,unk"
OTU2198,"Fungi,Ascomycota,unk"
OTU2222,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Hendersonia_8504,unk"
OTU2236,"Fungi,Basidiomycota,unk"
OTU2244,"Fungi,Basidiomycota,unk"
OTU2294,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,unk"
OTU2305,"Fungi,Ascomycota,unk"
OTU2352,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium_9257,unk"
OTU2559,"Fungi,Ascomycota,Dothideomycetes"
OTU4049,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta_7239,unk"
OTU4789,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium_7765,unk"
OTU1229,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_11060,unk"
OTU1306,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium_9257,unk"
OTU2033,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Ascotricha_384,unk"
OTU2044,"Fungi,Ascomycota,unk"
OTU2108,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus_346,unk"
OTU2165,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariaceae,Neurospora_3502,Neurospora_intermedia_268033"
OTU2196,"Fungi,Ascomycota,unk"
OTU2199,"Fungi,Zygomycota,dummy_class_Mortierellales,Mortierellales,Mortierellaceae,Mortierella_20345,unk"
OTU2227,"Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Tranzscheliella_16361,unk"
OTU2291,"Fungi,Ascomycota,unk"
OTU2333,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium_7765,unk"
OTU2385,"Fungi,Basidiomycota,unk"
OTU2407,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Stagonospora_10056,unk"
OTU2573,"Fungi,Ascomycota,Leotiomycetes,dummy_order_Myxotrichaceae,Myxotrichaceae,Oidiodendron_9141,unk"
OTU2646,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus_17367,unk"
OTU2679,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU4280,"Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora_28884,unk"
OTU4377,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU4552,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU4567,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus_346,unk"
OTU991,"Fungi,Ascomycota,unk"
OTU1582,"Fungi,Basidiomycota,Wallemiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium_801333,Geminibasidium_hirsutum_801335"
OTU2126,"Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia_25264,Mrakia_frigida_135389"
OTU2159,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU2163,"Fungi,Ascomycota,unk"
OTU2166,"Fungi,Basidiomycota,unk"
OTU2286,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU2316,"Fungi,Ascomycota,Dothideomycetes"
OTU2346,"Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium_25635,Cystofilobasidium_macerans_517356"
OTU2394,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU2406,"Fungi,Ascomycota,unk"
OTU2462,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Crocicreas_1294,unk"
OTU2641,"Fungi,Ascomycota,unk"
OTU2706,"Fungi,Chytridiomycota,unk"
OTU2734,"Fungi,Ascomycota,unk"
OTU4635,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria_1562,unk"
OTU1574,"Fungi,Zygomycota,dummy_class_Mortierellales,Mortierellales,Mortierellaceae,Mortierella_20345,Mortierella_elongata_301325"
OTU2140,"Fungi,Zygomycota,dummy_class_Mucorales,Mucorales,Rhizopodaceae,Rhizopus_20487,Rhizopus_arrhizus_167790"
OTU2152,"Fungi,Ascomycota,Dothideomycetes"
OTU2156,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU2160,"Fungi,Glomeromycota,unk"
OTU2191,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Gymnoascaceae,Gymnoascus_2168,unk"
OTU2380,"Fungi,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Clavascidium_27733,unk"
OTU2457,"Fungi,Ascomycota,unk"
OTU2502,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus_17367,unk"
OTU2506,"Fungi,Ascomycota,unk"
OTU2596,"Fungi,Ascomycota,Dothideomycetes,dummy_order_Pseudoperisporiaceae,Pseudoperisporiaceae,Bryochiton_660,unk"
OTU2606,"Fungi,Ascomycota,unk"
OTU2627,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU2731,"Fungi,Ascomycota,Dothideomycetes"
OTU2748,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU2944,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Cylindrocarpon_7866,unk"
OTU3933,"Fungi,Ascomycota,Dothideomycetes"
OTU4383,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria_1562,unk"
OTU904,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU2313,"Fungi,Ascomycota,unk"
OTU2317,"Fungi,Ascomycota,unk"
OTU2321,"Fungi,Ascomycota,unk"
OTU2322,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris_7375,Bipolaris_victoriae_293706"
OTU2345,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella_5170,Sporormiella_intermedia_339558"
OTU2358,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_2933,unk"
OTU2365,"Fungi,Ascomycota,unk"
OTU2390,"Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys_7217,unk"
OTU2408,"Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,Cutaneotrichosporon_813397,Cutaneotrichosporon_curvatus_814761"
OTU2417,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora_7885,unk"
OTU2450,"Fungi,Basidiomycota,Agaricomycetes"
OTU2509,"Fungi,Ascomycota,Leotiomycetes,dummy_order_Geomyces,dummy_family_Geomyces,Geomyces_8323,unk"
OTU2656,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4107,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU4248,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea_810760,Darksidea_zeta_810766"
OTU4487,"Fungi,Ascomycota,Dothideomycetes,Capnodiales,Teratosphaeriaceae,Penidiella_504463,unk"
OTU4652,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus_346,unk"
OTU775,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella_5170,unk"
OTU1738,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU2066,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_11060,unk"
OTU2114,"Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia_8831,Malassezia_globosa_437919"
OTU2122,"Fungi,Ascomycota,unk"
OTU2148,"Fungi,Basidiomycota,Agaricomycetes"
OTU2250,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Boubovia_640,unk"
OTU2279,"Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Cystofilobasidiaceae,Cystofilobasidium_25635,Cystofilobasidium_infirmominiatum_135375"
OTU2301,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Ophiosphaerella_3612,Ophiosphaerella_herpotricha_113926"
OTU2308,"Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces_11247,unk"
OTU2315,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Stagonospora_10056,unk"
OTU2459,"Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium_7297,unk"
OTU2554,
OTU2711,"Fungi,Ascomycota,unk"
OTU2735,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus_17332,unk"
OTU2881,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_4363,unk"
OTU3041,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU4216,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus_346,unk"
OTU4239,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU4512,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU4716,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU866,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU1156,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron_468,Auxarthron_alboluteum_450853"
OTU2176,"Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Anthracocystis_16019,Anthracocystis_ovaria_801659"
OTU2256,"Fungi,Basidiomycota,Agaricomycetes"
OTU2296,"Fungi,Ascomycota,unk"
OTU2314,"Fungi,Basidiomycota,Agaricomycetes"
OTU2342,"Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces_27628,unk"
OTU2344,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_4363,unk"
OTU2372,"Fungi,Ascomycota,Lecanoromycetes,Acarosporales,Acarosporaceae,Sarcogyne_4850,unk"
OTU2383,"Fungi,Glomeromycota,unk"
OTU2551,"Fungi,Ascomycota,dummy_class_Calcarisporiella,dummy_order_Calcarisporiella,dummy_family_Calcarisporiella,Calcarisporiella_7464,unk"
OTU2574,"Fungi,Ascomycota,Dothideomycetes"
OTU2647,"Fungi,Ascomycota,Dothideomycetes"
OTU2991,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU3149,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia_815,unk"
OTU3328,"Fungi,Ascomycota,unk"
OTU4100,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4688,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus_346,unk"
OTU1169,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Papiliotrema_28647,Papiliotrema_fonsecae_813290"
OTU2107,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU2205,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU2271,"Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidiella_28750,Leucosporidiella_creatinivora_372908"
OTU2287,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU229,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU2292,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium_8912,Metarhizium_marquandii_806091"
OTU2448,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala_8233,unk"
OTU2452,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium_28528,Lecanicillium_psalliotae_484539"
OTU2710,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypa_1950,unk"
OTU2779,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Spiromastigaceae,Spiromastigoides_550257,unk"
OTU3447,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4664,"Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium_17260,unk"
OTU484,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria_1562,unk"
OTU1292,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta_7239,unk"
OTU2013,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU2245,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus_17367,unk"
OTU2311,"Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago_16391,unk"
OTU2391,"Fungi,Basidiomycota,Cystobasidiomycetes,dummy_order_Symmetrosporaceae,Symmetrosporaceae,Symmetrospora_813117,unk"
OTU2411,"Fungi,Basidiomycota,Agaricomycetes"
OTU2429,"Fungi,Ascomycota,unk"
OTU2437,"Fungi,Ascomycota,unk"
OTU2503,"Fungi,Ascomycota,unk"
OTU2516,"Fungi,Ascomycota,Sordariomycetes,dummy_order_Myrmecridium,dummy_family_Myrmecridium,Myrmecridium_504559,unk"
OTU2742,"Fungi,Basidiomycota,unk"
OTU2746,"Fungi,Ascomycota,Dothideomycetes"
OTU2892,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium_7765,unk"
OTU2962,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU3060,"Fungi,Ascomycota,unk"
OTU3390,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU3940,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Hydropisphaera_2407,unk"
OTU4030,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,dummy_family_Mycocentrospora,Mycocentrospora_9021,unk"
OTU4236,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4306,"Fungi,Ascomycota,unk"
OTU431,"Fungi,Ascomycota,Dothideomycetes"
OTU1502,"Fungi,Basidiomycota,unk"
OTU1930,"Fungi,Ascomycota,unk"
OTU2103,"Fungi,Basidiomycota,unk"
OTU2335,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Massarina_3016,unk"
OTU2377,"Fungi,Basidiomycota,unk"
OTU2399,"Fungi,Basidiomycota,Wallemiomycetes,Geminibasidiales,Geminibasidiaceae,Geminibasidium_801333,unk"
OTU2421,"Fungi,Ascomycota,unk"
OTU2425,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Massarina_3016,unk"
OTU2467,"Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Corticium_17387,unk"
OTU2485,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormia_5169,unk"
OTU2520,"Fungi,Ascomycota,unk"
OTU2524,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium_4908,unk"
OTU2539,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU2568,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,dummy_family_Acremonium,Acremonium_7028,unk"
OTU2591,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta_7239,unk"
OTU2605,"Fungi,Ascomycota,unk"
OTU2616,"Fungi,Ascomycota,unk"
OTU2629,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Flavomyces_810758,Flavomyces_fulophazii_810759"
OTU2630,"Fungi,Basidiomycota,unk"
OTU2810,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium_9257,unk"
OTU2845,"Fungi,Ascomycota,unk"
OTU2905,"Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia_3626,unk"
OTU3267,"Fungi,Basidiomycota,Agaricomycetes"
OTU3467,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella_18378,unk"
OTU3780,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU3871,"Fungi,Ascomycota,unk"
OTU4149,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4260,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea_810760,Darksidea_alpha_810761"
OTU4270,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Arthrodermataceae,Trichophyton_10292,unk"
OTU4527,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU4537,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium_7765,unk"
OTU992,"Fungi,Ascomycota,unk"
OTU1418,"Fungi,Ascomycota,dummy_class_Mycochlamys,dummy_order_Mycochlamys,dummy_family_Mycochlamys,Mycochlamys_9023,Mycochlamys_macrospora_318058"
OTU2329,"Fungi,Basidiomycota,unk"
OTU2360,"Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora_28884,unk"
OTU2392,"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,dummy_family_Candida,Candida_7487,Candida_galli_369162"
OTU2415,"Fungi,Ascomycota,unk"
OTU2432,"Fungi,Ascomycota,unk"
OTU2497,"Fungi,Basidiomycota,unk"
OTU2564,"Fungi,Ascomycota,unk"
OTU2654,"Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Crustoderma_17410,unk"
OTU2697,"Fungi,Ascomycota,Dothideomycetes,Valsariales,Valsariaceae,Valsaria_5704,unk"
OTU2717,"Fungi,Ascomycota,unk"
OTU2860,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Cheilymenia_990,unk"
OTU2867,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU2894,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU2900,"Fungi,Ascomycota,unk"
OTU3009,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU3308,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha_2392,unk"
OTU3480,"Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia_9725,unk"
OTU4245,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_4363,unk"
OTU1324,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora_7677,Cladophialophora_chaetospira_504526"
OTU1600,"Fungi,Ascomycota,Eurotiomycetes"
OTU2215,"Fungi,Ascomycota,unk"
OTU2295,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena_18084,unk"
OTU2387,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis_542894,unk"
OTU2438,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Monascella_25057,unk"
OTU2470,"Fungi,Basidiomycota,unk"
OTU2488,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU2518,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius_17391,unk"
OTU2519,"Fungi,Ascomycota,unk"
OTU2561,"Fungi,Zygomycota,dummy_class_Mortierellales,Mortierellales,Mortierellaceae,Mortierella_20345,unk"
OTU2597,"Fungi,Ascomycota,dummy_class_Arthrocladium,dummy_order_Arthrocladium,dummy_family_Arthrocladium,Arthrocladium_7220,unk"
OTU2815,"Fungi,Ascomycota,unk"
OTU2820,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta_7239,unk"
OTU2919,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pleospora_4233,unk"
OTU2948,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella_5170,Sporormiella_similis_323916"
OTU3055,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus_17030,unk"
OTU39,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe_17357,unk"
OTU4451,"Fungi,Ascomycota,unk"
OTU2093,"Fungi,Ascomycota,unk"
OTU2189,"Fungi,Ascomycota,Sordariomycetes,Diaporthales,Diaporthaceae,Phomopsis_9365,Phomopsis_velata_123547"
OTU2464,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU2475,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus_542406,unk"
OTU2486,"Fungi,Ascomycota,unk"
OTU2508,"Fungi,Chytridiomycota,unk"
OTU2528,"Fungi,Ascomycota,unk"
OTU2560,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU2604,"Fungi,Ascomycota,unk"
OTU2607,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_2933,unk"
OTU2618,"Fungi,Ascomycota,dummy_class_Xepicula,dummy_order_Xepicula,dummy_family_Xepicula,Xepicula_26431,unk"
OTU2705,"Fungi,Ascomycota,Pezizomycetes"
OTU2761,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_2933,unk"
OTU2765,"Fungi,Ascomycota,unk"
OTU2788,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia_4973,unk"
OTU2907,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza_3859,unk"
OTU2979,"Fungi,Ascomycota,unk"
OTU3013,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU3064,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella_5170,unk"
OTU3096,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Funneliformis_542894,unk"
OTU3155,"Fungi,Ascomycota,unk"
OTU4515,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU1593,"Fungi,Ascomycota,Sordariomycetes,dummy_order_Myrmecridium,dummy_family_Myrmecridium,Myrmecridium_504559,Myrmecridium_schulzeri_504560"
OTU1847,"Fungi,Ascomycota,unk"
OTU2370,"Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia_3626,unk"
OTU2533,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU2566,"Fungi,Ascomycota,unk"
OTU2576,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,dummy_family_Kwoniella,Kwoniella_508497,unk"
OTU2595,"Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scopulariopsis_9854,unk"
OTU2631,"Fungi,Ascomycota,unk"
OTU2824,"Fungi,Basidiomycota,unk"
OTU2930,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU3165,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Exserohilum_8241,Exserohilum_rostratum_314059"
OTU3183,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,unk"
